id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
204	NULL	13	Bus spotting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
205	NULL	12	Change My Name		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
206	NULL	12	Reduce Work Stress		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
207	NULL	11	Talent Management		7001	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	3	10002	1	0
208	NULL	12	Build a Bed		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
209	NULL	11	nurse practitioner		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
210	NULL	12	Make Enough Money to Support My Family		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
211	NULL	12	Explorer the Everglades in Florida		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
212	NULL	12	Learn to speak another language		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
213	NULL	13	Autographs		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
214	NULL	13	"Smoking meat, fish"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
215	NULL	12	Completely Give Up Fast Food for a Month		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
216	NULL	13	Ballroom dancing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
217	NULL	13	Hunting/fishing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
218	NULL	12	Go Curling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
219	NULL	12	Witness an Eclipse		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
220	NULL	11	scheduling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
221	NULL	12	Hit the Archery Bulls-Eye		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
222	NULL	12	Ride an Elephant in Thailand		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
223	NULL	13	Figure skating		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
224	NULL	12	A Cirque Du Soleil Show		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
225	NULL	12	Be Blond for a Day		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
226	NULL	11	emergency service worker		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
227	NULL	12	Build a Doll House		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
228	NULL	12	Have a Dinner Party		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
229	NULL	11	registered nurse (critical care and emergency)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
230	NULL	12	Go Zorbing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
231	NULL	12	Take My Kids to the Nba All-Star Weekend Festivities and Attend the Game		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
232	NULL	12	Make a Tie Dye Shirt		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
233	NULL	13	Making dioramas		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
234	NULL	12	Become Fluent in Italian		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
235	NULL	13	Oil painting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
236	NULL	12	Date My Wife Weekly for the Rest of Our Lives		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	10001	0
237	NULL	11	base jumping		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
238	NULL	13	Surf fishing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
239	NULL	11	physicist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
240	NULL	11	work with minimal supervision		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
241	NULL	11	"compare, inspect, or record facts"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
242	NULL	13	"Rockhounding, rock polishing"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
243	NULL	12	Become Fluent in Dutch		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
244	NULL	12	Clamming		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
245	NULL	12	Be Recognized As an Authority My Field		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
246	NULL	12	Go Spelunking in the Ape Caves		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
247	NULL	102	Find your passion and live it.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
248	NULL	12	Tour the Vatican		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
249	NULL	12	Attend an in ner Awakening Retreat		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
250	NULL	11	handle money in a businesslike		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
251	NULL	11	personal and career development skills 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
252	NULL	12	Go for Walk in Central Park		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
253	NULL	11	sweeping the floor		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
254	NULL	12	Eat Fondue		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
255	NULL	12	Mardi Gras in New Orleans		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
256	NULL	11	supportive		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
257	NULL	11	cheerful		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
258	NULL	12	Have a Library With a Rolling Ladder		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
259	NULL	13	Diving / snorkeling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
260	NULL	11	organize and manage projects		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
261	NULL	11	sympathetic		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
262	NULL	12	Blow Smoke in to a Bubble		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
263	NULL	12	Live debt free		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
264	NULL	11	hydrographer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
265	NULL	11	obstetrician and gynaecologist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
266	NULL	102	"Read biographies, it is like having access to the best mentors in history."		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
267	NULL	12	Grand Central Station in New York		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
268	NULL	11	pysanky 		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
269	NULL	12	Have a Penpal for At Least Six Months.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
270	NULL	12	Go to a Vodka Lounge		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
271	NULL	11	anaesthetist		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
272	NULL	12	Dive in a Submarine		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
273	NULL	11	update your skills		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
274	NULL	12	Learn a New Word From an Unknown Language Every Day for 30 Days		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
275	NULL	12	Attend a Pig Roast		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
276	NULL	11	sound technician		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
277	NULL	12	Celebrate Bastille Day in France		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
278	NULL	12	Become a Freelance Writer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
279	NULL	11	plastic and reconstructive surgeon		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
280	NULL	13	Floral arrangements		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
281	NULL	13	Collecting Rocks & Minerals		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
282	NULL	11	caf  or restaurant manager		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
283	NULL	12	Watch the Imdb Top 250 Movies		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
284	NULL	13	Marbles		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
285	NULL	102	"Don't buy a lot of stuff, only buy the stuff you really love."		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
286	NULL	13	Fencing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
287	NULL	12	Visit the 7 Continents		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
288	NULL	12	Helicopter Ride to the Grand Canyon		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
289	NULL	11	follow instructions		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
290	NULL	11	make a good first impression		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
291	NULL	11	drama teacher (private tuition)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
292	NULL	11	shooting sport		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
293	NULL	11	metal casting trades worker		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
294	NULL	12	Donate Every Christmas to a Community Group		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
295	NULL	12	Learn to sword fight		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
296	NULL	13	Calligraphy		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
297	NULL	12	Own a Food Cart		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
298	NULL	11	positivity		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
299	NULL	12	Calm an Extremely Angry Person		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
300	NULL	12	Pay for a New Car With Cash		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
301	NULL	13	Fly fishing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
302	NULL	11	carpenter		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
303	NULL	11	detect a lie		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
304	NULL	12	"Earn 1,000,000 Travel Miles"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
305	NULL	12	Collect Autographs From All My Favorite People		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
306	NULL	13	Swimming		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
307	NULL	13	Learn how to program		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	10001	0
308	NULL	12	Parenting Goals		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
309	NULL	12	Drink Moonshine		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
310	NULL	12	Actually Read the Required Texts		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
311	NULL	12	Go for a Specific Award.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
312	NULL	12	Go Horseback Riding on the Beach		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
313	NULL	12	Make a Gingerbread House		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
314	NULL	12	Go Camping and Watch the Moonlight		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
315	NULL	13	Instruments you could learn to play		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
316	NULL	12	Master a Video Game		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
317	NULL	12	Getting Love Form Others		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
318	NULL	12	Dance an Argentine Tango		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
319	NULL	11	registered nurse (medical practice)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
320	NULL	12	"Create Commercials, Ads, Etc for a Company. "		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
321	NULL	11	typing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
322	NULL	12	Get a Brazilian Wax		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
323	NULL	11	shampooing hair		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
324	NULL	11	jeweller		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
325	NULL	13	Rock and mountain climbing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
326	NULL	12	Get a Strike in Bowling		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
327	NULL	11	coping with deadlines		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
328	NULL	12	Attend a Charity Ball		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
329	NULL	12	Being a Good Family Member	"Being a good parent (teaching, transmitting values); being emotionally close to my children; having a stable, secure family life (with my spouse or children, or both); having a good marriage"	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
330	NULL	13	Making dollhouses		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
331	NULL	11	urban exploration		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
332	NULL	11	sales representative (industrial products)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
333	NULL	11	plan ahead		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
334	NULL	13	Learning a language		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
335	NULL	12	Eat Fire		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
336	NULL	12	Go to a Spa.		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
337	NULL	11	be a good listener		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
338	NULL	11	surveyor		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
339	NULL	12	Take Jaicey to the Us Open in New York		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
340	NULL	11	sales ability		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
341	NULL	12	Being Organized & Efficient		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
342	NULL	11	electorate officer		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
343	NULL	12	Eat Bull Testicles		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
344	NULL	11	critical thinking skills		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
345	NULL	13	Knives		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
346	NULL	12	Dance With Ellen Degeneres		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
347	NULL	13	Sculpture (soap)		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
348	NULL	13	Coin collecting		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
349	NULL	12	Attend a Paint Party		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
350	NULL	12	Swim With a School of Fish		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
351	NULL	11	company secretary		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
352	NULL	11	painting trades worker		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
353	NULL	12	Fulfilling Social Values	"Promoting a world at peace; promoting equality; promoting justice and fairness; being committed to a cause (e.g., environment, anti crime, anti drugs)"	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
354	NULL	11	"sorting, delivering mail"		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
355	NULL	11	surveying or spatial science technician		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
356	NULL	12	Take My Son to a Baseball Game At Principal Park		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
357	NULL	12	Swim With Whale Sharks in Mexico		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
358	NULL	12	Play the Stock Market		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
359	NULL	11	skillfully applying professional knowledge		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
360	NULL	12	Become a business owner		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
361	NULL	13	Kite and rocket aerial photography		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
362	NULL	12	Drive Across Canada in a Rv		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
363	NULL	12	Perform infront of a stadium of people		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
364	NULL	11	translating words		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
365	NULL	12	See the Tessellated Pavement in Tasmania		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
366	NULL	11	database administrator		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
367	NULL	12	Donate in struments for the School Band for Those Who Cannot Afford Them		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
368	NULL	11	stay focused on my work		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
369	NULL	11	picking out important information		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
370	NULL	13	3d printing		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
371	NULL	12	Drive a Ferrari		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
372	NULL	12	Ask for a Pay Raise		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
373	NULL	12	Start a Charity		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
374	NULL	11	giving permanents and body waves		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
375	NULL	11	radiocommunications technician		7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
